country,country_code_a3,year,region_name,sub-region_name,group,type,subcategory,unit,source,value
Japan,JPN,2012,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,610.38
Japan,JPN,2012,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,576.39
Japan,JPN,2012,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,603.25
Japan,JPN,2013,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,601.29
Japan,JPN,2013,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,576.38
Japan,JPN,2013,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,593.55
Japan,JPN,2014,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,591.5799999999999
Japan,JPN,2014,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,566.8
Japan,JPN,2014,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,583.0699999999999
Japan,JPN,2015,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,567.3199999999999
Japan,JPN,2015,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,554.35
Japan,JPN,2015,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,557.02
Japan,JPN,2016,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,557.23
Japan,JPN,2016,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,544.66
Japan,JPN,2016,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,547.37
Japan,JPN,2017,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,540.4399999999999
Japan,JPN,2017,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,524.51
Japan,JPN,2017,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,529.22
Japan,JPN,2018,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,526.75
Japan,JPN,2018,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,508.4
Japan,JPN,2018,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,514.53
Japan,JPN,2019,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,500.93
Japan,JPN,2019,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,491.63
Japan,JPN,2019,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,487.82000000000005
Japan,JPN,2020,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,490.54
Japan,JPN,2020,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,494.03
Japan,JPN,2020,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,476.31
Japan,JPN,2021,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,473.56
Japan,JPN,2021,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,478.55
Japan,JPN,2021,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,458.7
Japan,JPN,2022,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Aggregate fuel,mtCO2,ember,483.62
Japan,JPN,2022,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,CO2 intensity,gCO2/kWh,ember,482.87
Japan,JPN,2022,Asia,Eastern Asia,"oecd,g20,g7",Power sector emissions,Fuel,mtCO2,ember,466.79999999999995
Jordan,JOR,2000,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,3.8
Jordan,JOR,2000,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,547.55
Jordan,JOR,2000,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,3.8
Jordan,JOR,2001,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,3.87
Jordan,JOR,2001,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,545.84
Jordan,JOR,2001,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,3.87
Jordan,JOR,2002,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,4.18
Jordan,JOR,2002,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,546.41
Jordan,JOR,2002,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,4.18
Jordan,JOR,2003,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,4.12
Jordan,JOR,2003,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,547.87
Jordan,JOR,2003,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,4.12
Jordan,JOR,2004,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,4.61
Jordan,JOR,2004,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,546.86
Jordan,JOR,2004,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,4.609999999999999
Jordan,JOR,2005,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,4.96
Jordan,JOR,2005,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,546.26
Jordan,JOR,2005,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,4.96
Jordan,JOR,2006,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,5.6
Jordan,JOR,2006,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,535.89
Jordan,JOR,2006,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,5.6
Jordan,JOR,2007,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,6.569999999999999
Jordan,JOR,2007,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,536.39
Jordan,JOR,2007,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,6.56
Jordan,JOR,2008,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,6.989999999999999
Jordan,JOR,2008,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,536.51
Jordan,JOR,2008,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,6.9799999999999995
Jordan,JOR,2009,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,7.06
Jordan,JOR,2009,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,526.47
Jordan,JOR,2009,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,7.06
Jordan,JOR,2010,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,7.24
Jordan,JOR,2010,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,521.24
Jordan,JOR,2010,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,7.24
Jordan,JOR,2011,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,7.19
Jordan,JOR,2011,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,522.15
Jordan,JOR,2011,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,7.19
Jordan,JOR,2012,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,8.06
Jordan,JOR,2012,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,516.67
Jordan,JOR,2012,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,8.06
Jordan,JOR,2013,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,8.4
Jordan,JOR,2013,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,517.88
Jordan,JOR,2013,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,8.4
Jordan,JOR,2014,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,8.88
Jordan,JOR,2014,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,516.88
Jordan,JOR,2014,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,8.88
Jordan,JOR,2015,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,9.139999999999999
Jordan,JOR,2015,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,508.93
Jordan,JOR,2015,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,9.12
Jordan,JOR,2016,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,9.169999999999998
Jordan,JOR,2016,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,492.45
Jordan,JOR,2016,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,9.129999999999999
Jordan,JOR,2017,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,9.46
Jordan,JOR,2017,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,480.08
Jordan,JOR,2017,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,9.4
Jordan,JOR,2018,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,8.89
Jordan,JOR,2018,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,456.91
Jordan,JOR,2018,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,8.799999999999999
Jordan,JOR,2019,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,8.629999999999999
Jordan,JOR,2019,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,437.98
Jordan,JOR,2019,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,8.51
Jordan,JOR,2020,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,8.37
Jordan,JOR,2020,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,409.18
Jordan,JOR,2020,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,8.2
Jordan,JOR,2021,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,8.95
Jordan,JOR,2021,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,399.91
Jordan,JOR,2021,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,8.75
Kuwait,KWT,2000,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,14.89
Kuwait,KWT,2000,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.13
Kuwait,KWT,2000,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,14.89
Kuwait,KWT,2001,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,15.8
Kuwait,KWT,2001,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.07
Kuwait,KWT,2001,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,15.8
Kuwait,KWT,2002,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,16.75
Kuwait,KWT,2002,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.05
Kuwait,KWT,2002,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,16.75
Kuwait,KWT,2003,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,18.33
Kuwait,KWT,2003,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.98
Kuwait,KWT,2003,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,18.33
Kuwait,KWT,2004,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,19.0
Kuwait,KWT,2004,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.94
Kuwait,KWT,2004,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,19.0
Kuwait,KWT,2005,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,20.14
Kuwait,KWT,2005,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.91
Kuwait,KWT,2005,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,20.14
Kuwait,KWT,2006,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,21.93
Kuwait,KWT,2006,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.06
Kuwait,KWT,2006,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,21.93
Kuwait,KWT,2007,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,22.46
Kuwait,KWT,2007,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.07
Kuwait,KWT,2007,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,22.46
Kuwait,KWT,2008,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,23.83
Kuwait,KWT,2008,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.93
Kuwait,KWT,2008,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,23.83
Kuwait,KWT,2009,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,24.51
Kuwait,KWT,2009,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.0
Kuwait,KWT,2009,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,24.51
Kuwait,KWT,2010,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,26.29
Kuwait,KWT,2010,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.94
Kuwait,KWT,2010,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,26.29
Kuwait,KWT,2011,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,26.48
Kuwait,KWT,2011,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,490.01
Kuwait,KWT,2011,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,26.48
Kuwait,KWT,2012,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,28.15
Kuwait,KWT,2012,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.99
Kuwait,KWT,2012,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,28.15
Kuwait,KWT,2013,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,28.09
Kuwait,KWT,2013,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.97
Kuwait,KWT,2013,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,28.09
Kuwait,KWT,2014,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,30.0
Kuwait,KWT,2014,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.88
Kuwait,KWT,2014,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,30.0
Kuwait,KWT,2015,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,31.45
Kuwait,KWT,2015,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.95
Kuwait,KWT,2015,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,31.45
Kuwait,KWT,2016,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,32.26
Kuwait,KWT,2016,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.9
Kuwait,KWT,2016,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,32.26
Kuwait,KWT,2017,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,33.5
Kuwait,KWT,2017,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.77
Kuwait,KWT,2017,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,33.5
Kuwait,KWT,2018,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,34.09
Kuwait,KWT,2018,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.52
Kuwait,KWT,2018,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,34.09
Kuwait,KWT,2019,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,34.52
Kuwait,KWT,2019,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.58
Kuwait,KWT,2019,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,34.52
Kuwait,KWT,2020,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,32.78
Kuwait,KWT,2020,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.69
Kuwait,KWT,2020,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,32.78
Kuwait,KWT,2021,Asia,Western Asia,middle_east,Power sector emissions,Aggregate fuel,mtCO2,ember,34.87
Kuwait,KWT,2021,Asia,Western Asia,middle_east,Power sector emissions,CO2 intensity,gCO2/kWh,ember,489.61
Kuwait,KWT,2021,Asia,Western Asia,middle_east,Power sector emissions,Fuel,mtCO2,ember,34.87
Latvia,LVA,2000,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,0.8200000000000001
Latvia,LVA,2000,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,181.16
Latvia,LVA,2000,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,0.75
Latvia,LVA,2001,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,0.8800000000000001
Latvia,LVA,2001,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,189.7
Latvia,LVA,2001,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,0.81
Latvia,LVA,2002,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,0.8900000000000001
Latvia,LVA,2002,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,209.07
Latvia,LVA,2002,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,0.8300000000000001
Latvia,LVA,2003,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,0.92
Latvia,LVA,2003,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,219.14
Latvia,LVA,2003,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,0.87
Latvia,LVA,2004,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,0.8999999999999999
Latvia,LVA,2004,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,174.84
Latvia,LVA,2004,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,0.82
Latvia,LVA,2005,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,0.9199999999999999
Latvia,LVA,2005,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,168.7
Latvia,LVA,2005,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,0.83
Latvia,LVA,2006,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,1.1700000000000002
Latvia,LVA,2006,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,224.95
Latvia,LVA,2006,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,1.1
Latvia,LVA,2007,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,1.1099999999999999
Latvia,LVA,2007,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,216.39
Latvia,LVA,2007,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,1.03
Latvia,LVA,2008,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,1.1700000000000002
Latvia,LVA,2008,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,206.83
Latvia,LVA,2008,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,1.09
Latvia,LVA,2009,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,1.16
Latvia,LVA,2009,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,192.1
Latvia,LVA,2009,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,1.07
Latvia,LVA,2010,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,1.6700000000000002
Latvia,LVA,2010,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,236.8
Latvia,LVA,2010,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,1.57
Latvia,LVA,2011,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,1.6700000000000002
Latvia,LVA,2011,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,257.8
Latvia,LVA,2011,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,1.57
Latvia,LVA,2012,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,1.3299999999999998
Latvia,LVA,2012,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,189.63
Latvia,LVA,2012,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,1.1700000000000002
Latvia,LVA,2013,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,1.69
Latvia,LVA,2013,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,241.94
Latvia,LVA,2013,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,1.5000000000000002
Latvia,LVA,2014,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,1.5499999999999998
